load_name,timestamp,datetime,minute,cpu_cores,memory_gb,spans_per_sec,bytes_per_sec,p50_latency_ms,p90_latency_ms,p99_latency_ms,query_failures_per_sec,dropped_spans_per_sec,discarded_spans_per_sec
"low",1764741719,"2025-12-03T06:01:59Z",30,3.9045356361993004,2.29412841796875,7065.599999999999,773762.2333333333,140.97938144329905,448.99425287356354,1624.9999999999973,0,0,0
"low",1764741779,"2025-12-03T06:02:59Z",31,4.006547395584732,2.195148468017578,7065.599999999999,775084.4,73.01587301587318,342.9411764705884,871.470588235294,0,0,0
"low",1764741839,"2025-12-03T06:03:59Z",32,3.870756140182332,2.146026611328125,7031.466666666666,772463.2333333333,80.07246376811601,363.80208333333354,875.2857142857146,0,0,0
"low",1764741899,"2025-12-03T06:04:59Z",33,3.603944353110017,2.0972328186035156,7065.599999999999,774824,99.73404255319157,411.96428571428567,930.4411764705882,0,0,0
"low",1764741959,"2025-12-03T06:05:59Z",34,3.3092663997765293,2.087799072265625,7031.466666666666,772241.9,112.12406015037605,436.9642857142858,1627.000000000002,0,0,0
"low",1764742019,"2025-12-03T06:06:59Z",35,3.2679810729371286,2.0878829956054688,7031.466666666666,771514.9666666667,116.86851211072673,414.6126760563383,920.1388888888895,0,0,0
"low",1764742079,"2025-12-03T06:07:59Z",36,3.2565778890914125,2.095745086669922,7031.466666666666,771092.7333333333,133.77862595419862,433.2500000000001,871.470588235294,0,0,0
"low",1764742139,"2025-12-03T06:08:59Z",37,3.261103127595865,2.0963096618652344,6980.266666666666,767160.0666666667,128.40909090909096,431.1827956989248,878.8888888888895,0,0,0
"low",1764742199,"2025-12-03T06:09:59Z",38,3.547181539342295,2.32733154296875,6997.333333333333,767709.4,150.09881422924911,444.71982758620686,913.1818181818193,0,0,0
"low",1764742259,"2025-12-03T06:10:59Z",39,3.2515229810309125,2.327495574951172,7065.599999999999,775515.8,156.95020746887977,449.70000000000005,941.7187500000003,0,0,0
"low",1764742319,"2025-12-03T06:11:59Z",40,4.027060484435466,2.9800949096679688,7048.533333333333,774175.4,181.00000000000006,467.6954732510289,1953.7499999999995,0,0,0
"low",1764742379,"2025-12-03T06:12:59Z",41,3.8400541046404877,2.9814491271972656,7014.4,770726.7666666666,65.15151515151524,341.0714285714289,871.470588235294,0,0,0
"low",1764742439,"2025-12-03T06:13:59Z",42,4.098602773607107,2.09820556640625,7082.666666666667,777390.6333333333,74.66216216216225,351.94444444444457,882.8787878787883,0,0,0
"low",1764742499,"2025-12-03T06:14:59Z",43,3.675411201303231,2.140422821044922,7031.466666666666,770355.4333333333,89.2857142857144,385.23809523809535,909.1891891891901,0,0,0
"low",1764742559,"2025-12-03T06:15:59Z",44,3.2252678684239595,2.140422821044922,7048.533333333333,773077.7666666666,93.57142857142864,383.2317073170733,947.4444444444445,0,0,0
"medium",1764742735,"2025-12-03T06:18:55Z",1,2.4207391863683094,2.3496475219726562,18107.733333333334,1985237.7666666666,66.42923283023973,249.6713087368548,891.7910447761194,0,0,0
"medium",1764742795,"2025-12-03T06:19:55Z",2,1.3483236803106415,2.3496475219726562,18124.8,1988590.7666666666,78.35570469798658,342.9775280898879,918.5955056179771,0,0,0
"medium",1764742855,"2025-12-03T06:20:55Z",3,2.41588980800288,2.441314697265625,18090.666666666668,1985483.6666666667,134.1726618705036,748.8235294117648,2129.137931034483,0,0,0
"medium",1764742915,"2025-12-03T06:21:55Z",4,3.291007451350732,2.7842178344726562,18107.733333333334,1987485.1333333333,609.1989987484355,968.8986232790988,2270.6914893617018,0,0,0
"medium",1764742975,"2025-12-03T06:22:55Z",5,3.4792157400104324,2.78515625,18073.6,1983961.9,599.6216897856242,968.348045397226,2271.5625,0,0,0
"medium",1764743035,"2025-12-03T06:23:55Z",6,3.9968791665941303,3.039440155029297,18124.8,1989769.2333333334,675.5070202808112,1797.419354838709,2429.7419354838707,0,0,0
"medium",1764743095,"2025-12-03T06:24:55Z",7,4.1303167845166096,3.930095672607422,18073.6,1983807.2666666666,667.7827380952381,1716.4259927797837,2421.642599277978,0,0,0
"medium",1764743155,"2025-12-03T06:25:55Z",8,4.18404810412457,4.258384704589844,18022.4,1979094.7666666666,684.394409937888,1832.8431372549016,2468.5784313725485,0,0,0
"medium",1764743215,"2025-12-03T06:26:55Z",9,3.7740338318675106,5.109832763671875,18158.933333333334,1994790.6333333333,636.3941018766757,1300.8287292817708,2380.0828729281766,0,0,0
"medium",1764743275,"2025-12-03T06:27:55Z",10,3.7805862089192006,5.109851837158203,18107.733333333334,1988179.0999999999,644.2901234567902,1674.144486692016,2417.4144486692016,0,0,0
"medium",1764743335,"2025-12-03T06:28:55Z",11,4.048510322619856,5.911624908447266,18124.8,1989054.3666666667,641.7808219178082,1423.2673267326732,2392.3267326732675,0,0,0
"medium",1764743395,"2025-12-03T06:29:55Z",12,3.9846187114921663,5.913494110107422,18090.666666666668,1985930.0333333332,684.3944099378881,1866.3961038961045,2717.1875000000578,0,0,0
"medium",1764743455,"2025-12-03T06:30:55Z",13,3.8876839282824367,6.27947998046875,18090.666666666668,1985777.4333333333,617.8516228748068,1557.7922077922085,2405.7792207792213,0,0,0
"medium",1764743515,"2025-12-03T06:31:55Z",14,3.432515655666001,6.7571258544921875,18107.733333333334,1989511.2333333334,631.578947368421,1175.6097560975613,2367.5609756097565,0,0,0
"medium",1764743575,"2025-12-03T06:32:55Z",15,3.8837693783396734,7.437469482421875,18107.733333333334,1985777.7666666666,650.0748502994012,1647.8346456692905,2414.7834645669295,0,0,0
"medium",1764743635,"2025-12-03T06:33:55Z",16,3.9013910886408776,7.439571380615234,18124.8,1989433.7666666666,671.2827988338192,1708.0000000000002,2420.7999999999997,0,0,0
"medium",1764743695,"2025-12-03T06:34:55Z",17,3.9588822234371865,8.17218017578125,18141.866666666665,1990474.4,681.5561959654179,1731.4487632508842,2423.1448763250887,0,0,0
"medium",1764743755,"2025-12-03T06:35:55Z",18,3.982861673572637,8.171958923339844,18124.8,1990181.2666666666,685.5083459787558,1808.9622641509445,2430.8962264150946,0,0,0
"medium",1764743815,"2025-12-03T06:36:55Z",19,4.015469042181433,8.878822326660156,18176,1996298.9333333333,671.6255442670538,1689.6616541353394,2418.966165413534,0,0,0
"medium",1764743875,"2025-12-03T06:37:55Z",20,3.5489258596871824,9.859737396240234,18141.866666666665,1989805.5999999999,657.8389830508476,1616.2650602409644,2411.626506024096,0,0,0
"medium",1764743935,"2025-12-03T06:38:55Z",21,3.976789725723988,9.903221130371094,18056.533333333333,1981344.0999999999,672.0183486238532,1772.7586206896558,2445.8965517241377,0,0,0
"medium",1764743995,"2025-12-03T06:39:55Z",22,3.5202640066458306,9.90317153930664,18124.8,1989523.0999999999,676.5442404006676,1849.2378048780483,2439.039634146342,0,0,0
"medium",1764744055,"2025-12-03T06:40:55Z",23,3.983715483559772,10.39349365234375,18090.666666666668,1985108.3,670.7650273224043,1592.436974789915,2409.2436974789916,0,0,0
"medium",1764744115,"2025-12-03T06:41:55Z",24,3.9842249888147676,10.780723571777344,18090.666666666668,1983762.6666666667,713.2243684992569,1854.3283582089548,2435.4328358208954,0,0,0
"medium",1764744175,"2025-12-03T06:42:55Z",25,4.015404291479406,11.41165542602539,18090.666666666668,1983945.2,674.959871589085,1818.0952380952378,2436.095238095238,0,0,0
"medium",1764744235,"2025-12-03T06:43:55Z",26,3.978946155024479,11.71929931640625,18124.8,1990621.7333333334,633.1360946745563,1541.5929203539836,2404.1592920353974,0,0,0
"medium",1764744295,"2025-12-03T06:44:55Z",27,3.998190292795782,12.577980041503906,18090.666666666668,1985299,707.5471698113207,1747.3684210526321,2429.4736842105276,0,0,0
"medium",1764744355,"2025-12-03T06:45:55Z",28,4.019087915655458,12.651165008544922,18107.733333333334,1989211.9,651.0273972602739,1461.5942028985498,2396.159420289856,0,0,0
"medium",1764744415,"2025-12-03T06:46:55Z",29,4.034260041439899,13.279239654541016,18056.533333333333,1981878.5999999999,677.7939042089986,1759.0106007067136,2459.293286219081,0,0,0
"medium",1764744475,"2025-12-03T06:47:55Z",30,4.0350563568331665,13.60009765625,18090.666666666668,1986470.5666666667,675.1054852320675,1688.7159533073934,2450.3891050583666,0,0,0
"medium",1764744535,"2025-12-03T06:48:55Z",31,4.043990853071228,13.914871215820312,18039.466666666667,1981085.0999999999,686.5015974440894,1841.7701863354034,2442.5621118012427,0,0,0
"medium",1764744595,"2025-12-03T06:49:55Z",32,4.089779780766589,14.806686401367188,18107.733333333334,1986302.9666666666,742.2145328719722,1994.7368421052633,2459.1626794258377,0,0,0
"medium",1764744655,"2025-12-03T06:50:55Z",33,4.068308485860303,14.816085815429688,18124.8,1988885.4333333333,709.7242380261247,1838.4615384615377,2459.8076923076915,0,0,0
"medium",1764744715,"2025-12-03T06:51:55Z",34,4.061875710056055,14.81583023071289,18107.733333333334,1987209.4666666666,687.224669603524,1762.3287671232872,2426.232876712328,0,0,0
"medium",1764744775,"2025-12-03T06:52:55Z",35,4.102562497576696,15.599407196044922,18210.13333333333,1999119.9333333333,693.7416777629826,1684.3749999999989,2444.8046875000005,0,0,0
"medium",1764744835,"2025-12-03T06:53:55Z",36,4.055946006856433,16.187694549560547,18107.733333333334,1988475.3333333333,665.3846153846155,1645.3191489361714,2477.72340425532,0,0,0
"medium",1764744895,"2025-12-03T06:54:55Z",37,4.07828330127739,16.187644958496094,18158.933333333334,1992085.5666666667,711.8644067796608,1883.928571428571,2458.4821428571427,0,0,0
"medium",1764744955,"2025-12-03T06:55:55Z",38,4.046807862424369,16.528339385986328,18107.733333333334,1987303.4666666666,707.4961360123646,1877.4147727272718,2437.7414772727275,0,0,0
"medium",1764745015,"2025-12-03T06:56:55Z",39,4.064383351308252,16.541900634765625,18073.6,1984182.2333333334,713.6294027565083,1878.5100286532952,2437.851002865329,0,0,0
"medium",1764745075,"2025-12-03T06:57:55Z",40,4.074416155256759,17.738548278808594,18107.733333333334,1987435.7,708.5062240663901,1794.6078431372543,2438.284313725489,0,0,0
"medium",1764745135,"2025-12-03T06:58:55Z",41,3.574519297472376,18.044910430908203,18073.6,1982844.9666666666,685.2459016393444,1866.08695652174,2436.608695652174,0,0,0
"medium",1764745195,"2025-12-03T06:59:55Z",42,3.547969634761606,18.046524047851562,18176,1993617.2333333334,716.1716171617161,1936.8146214099215,2450.7310704960837,0,0,0
"medium",1764745255,"2025-12-03T07:00:55Z",43,4.108808812586788,18.47903060913086,18056.533333333333,1980858.2666666666,755.275974025974,2037.3798076923085,3061.842105263177,0,0,0
"medium",1764745315,"2025-12-03T07:01:55Z",44,4.0929760935968105,19.627483367919922,18141.866666666665,1990965.4666666666,640.6976744186047,1733.1325301204836,3075.000000000001,0,0,0
"medium",1764745375,"2025-12-03T07:02:55Z",45,4.114634581672927,19.62773895263672,13735.833333333334,1509213.8,682.9861111111112,1715.8582089552249,2451.8097014925384,0,0,0
