load_name,timestamp,datetime,minute,cpu_cores,memory_gb,spans_per_sec,bytes_per_sec,p50_latency_ms,p90_latency_ms,p99_latency_ms,query_failures_per_sec,dropped_spans_per_sec
"medium",1764391871,"2025-11-29T04:51:11Z",1,4.756121131366589,1.8311996459960938,18193.066666666666,1995666.5666666667,155.98476605005456,437.5162548764635,849.8958333333348,0,0
"medium",1764391931,"2025-11-29T04:52:11Z",2,3.6076093547695334,1.8465080261230469,18107.733333333334,1985413.6333333333,303.3264746227709,521.4521452145216,952.1452145214522,0.017241379310344827,0
"medium",1764391991,"2025-11-29T04:53:11Z",3,3.7401622690422136,1.8809089660644531,18090.666666666668,1985384.7,291.0276073619632,597.222222222223,959.7222222222224,0,0
"medium",1764392051,"2025-11-29T04:54:11Z",4,4.201119887634132,1.8635482788085938,18124.8,1991125.1333333333,223.7857762359064,460.348631950574,867.5688073394501,0,0
"medium",1764392111,"2025-11-29T04:55:11Z",5,3.7806810839918596,1.8264961242675781,18073.6,1983257.3333333333,182.38368172623066,409.8121761658031,494.47862694300505,0,0
"medium",1764392171,"2025-11-29T04:56:11Z",6,3.353343902663472,1.8087005615234375,18141.866666666665,1991398.5999999999,194.28571428571428,436.49592549476125,811.4492753623198,0,0
"medium",1764392231,"2025-11-29T04:57:11Z",7,2.8149208705103526,1.7994766235351562,18090.666666666668,1986159.6333333333,193.45151953690305,426.13009922822476,498.0705622932743,0,0
"medium",1764392291,"2025-11-29T04:58:11Z",8,2.7413897851926645,1.7904472351074219,18124.8,1987992.3,245.57142857142867,481.0500410172273,926.5482233502536,0,0
"medium",1764392351,"2025-11-29T04:59:11Z",9,2.900232702489186,1.7915687561035156,18107.733333333334,1985574.0333333332,244.03710247349818,469.4881889763779,892.5925925925924,0,0
"medium",1764392411,"2025-11-29T05:00:11Z",10,3.1359441641325407,1.7952957153320312,18107.733333333334,1987030.6333333333,247.90307548928237,478.29209896249006,919.944751381215,0,0
"medium",1764392471,"2025-11-29T05:01:11Z",11,3.3720512926986093,1.7847213745117188,18090.666666666668,1984660.2,277.1393210749646,482.7263083451201,926.9010416666663,0,0
"medium",1764392531,"2025-11-29T05:02:11Z",12,3.6076184808553697,1.8168258666992188,18124.8,1992368.8333333333,353.98078242965,757.16694772344,976.4755480607081,0.017241379310344827,0
"medium",1764392591,"2025-11-29T05:03:11Z",13,3.8556671821955844,1.8163795471191406,18141.866666666665,1989789.4333333333,350.87719298245617,773.9903069466883,983.9418416801291,0,0
"medium",1764392651,"2025-11-29T05:04:11Z",14,4.1258705242421,1.8165931701660156,18124.8,1987375.4666666666,342.51364256480224,724.31640625,977.7050781249997,0,0
"very-high",1764395583,"2025-11-29T05:53:03Z",1,4.043626836940215,1.8719406127929688,64153.6,7042574.8,140.48930654569023,422.64534883720967,903.2999999999973,0,0
"very-high",1764395643,"2025-11-29T05:54:03Z",2,2.81198559204175,1.9401283264160156,64051.2,7028230.166666667,370.983935742972,812.0361990950231,986.9049773755659,0,0
"very-high",1764395703,"2025-11-29T05:55:03Z",3,3.485397725800313,1.9425163269042969,64238.933333333334,7046286.966666667,355.6075888568684,776.5295358649788,981.4504219409284,0.017241379310344827,0
"very-high",1764395763,"2025-11-29T05:56:03Z",4,4.1938284446054634,1.9486618041992188,64085.333333333336,7033628.333333333,246.4722052535126,524.2045454545444,965.7159090909072,0,0
"very-high",1764395823,"2025-11-29T05:57:03Z",5,4.328994630548556,1.9438095092773438,64170.666666666664,7044831.266666667,436.26202603282405,893.8953488372094,1796.348314606738,0,0
"very-high",1764395883,"2025-11-29T05:58:03Z",6,4.148517376934424,1.9104690551757812,64051.2,7028867.966666667,292.52577319587635,736.1224489795923,998.7142857142857,0.017241379310344827,0
"very-high",1764395943,"2025-11-29T05:59:03Z",7,3.8892960685474827,1.9061012268066406,64034.13333333333,7031891.666666667,450.7415254237288,910.5507425742571,2000.2822580645154,0,0
"very-high",1764396003,"2025-11-29T06:00:03Z",8,4.037660116748526,1.9062919616699219,64187.73333333333,7044076.3,503.6842105263157,930.4210526315792,2068.723404255323,0,0
"very-high",1764396063,"2025-11-29T06:01:03Z",9,4.21532150915244,1.9082221984863281,64153.6,7038975.466666667,485.1210490921319,940.2737332556783,2192.230769230765,0,0
"very-high",1764396123,"2025-11-29T06:02:03Z",10,4.373963732920951,1.9105606079101562,64102.4,7035630.5,525.5154639175258,940.9793814432991,2152.5862068965507,0,0
"very-high",1764396183,"2025-11-29T06:03:03Z",11,4.5878478272181535,1.90789794921875,64221.86666666667,7049002.899999999,554.5293522267206,958.8815789473681,2247.1518987341756,0,0
"very-high",1764396243,"2025-11-29T06:04:03Z",12,4.8040370935143395,1.9074554443359375,64085.333333333336,7032192.466666667,565.7421674370826,968.4129429892141,2281.412639405204,0,0
"very-high",1764396303,"2025-11-29T06:05:03Z",13,4.982663245860093,1.8791122436523438,64102.4,7035594.366666666,579.490616621984,991.1796246648798,2335.9401709401714,0.017241379310344827,0
"very-high",1764396363,"2025-11-29T06:06:03Z",14,5.192553247631523,1.9070854187011719,64034.13333333333,7022896.333333333,562.9370629370628,980.5809575040342,2315.7278481012627,0,0
