load_name,timestamp,datetime,minute,cpu_cores,memory_gb,spans_per_sec,bytes_per_sec,p50_latency_ms,p90_latency_ms,p99_latency_ms,query_failures_per_sec,dropped_spans_per_sec
"low",1764374295,"2025-11-28T23:58:15Z",1,0.2966493598677896,1.3034172058105469,7048.533333333333,772721.3,4.918588873812754,147.4874371859296,245.85427135678393,0,0
"low",1764374355,"2025-11-28T23:59:15Z",2,0.6244286519482231,1.3347015380859375,7065.599999999999,774964.7333333333,11.695979899497477,216.4736842105264,463.23717948717956,0,0
"low",1764374415,"2025-11-29T00:00:15Z",3,1.2317746830315872,1.3784751892089844,7014.4,769994.8666666667,20.91538461538462,283.6309523809526,899.5138888888885,0,0
"low",1764374475,"2025-11-29T00:01:15Z",4,2.0093996139709,1.4841117858886719,7065.599999999999,775870.3333333334,22.51336898395722,379.16666666666674,916.6666666666667,0,0
"low",1764374535,"2025-11-29T00:02:15Z",5,2.7453111127723067,1.4840736389160156,7065.599999999999,774557.1,116.49484536082458,879.4326241134762,2302.7777777777787,0,0
"low",1764374595,"2025-11-29T00:03:15Z",6,3.400747049551072,2.0322837829589844,7031.466666666666,772095.4,910.5987055016183,2155.709624796085,2476.5823817292007,0,0
"low",1764374655,"2025-11-29T00:04:15Z",7,3.7170729581576634,1.8978385925292969,7065.599999999999,774164.6,623.2558139534884,1966.6666666666672,2460.303030303031,0,0
"low",1764374715,"2025-11-29T00:05:15Z",8,3.6749728928161227,1.84405517578125,7065.599999999999,775735.8333333334,1562.050359712229,2689.236111111095,4768.923611111109,0,0
"low",1764374775,"2025-11-29T00:06:15Z",9,3.5133546272422858,1.9467620849609375,7048.533333333333,773289.6333333333,1555.4323725055426,2464.0798226164065,4703.043478260868,0,0
"low",1764374835,"2025-11-29T00:07:15Z",10,3.2701487451072144,1.8757705688476562,7031.466666666666,771528.4333333333,1498.0337078651678,2429.044943820224,4640.364583333332,0,0
"low",1764374895,"2025-11-29T00:08:15Z",11,3.2152882943422987,1.9105224609375,6997.333333333333,768527.8333333334,1523.6332574031878,2461.9020501138934,4701.521739130431,0,0
"low",1764374955,"2025-11-29T00:09:15Z",12,3.364958138311871,2.008148193359375,7065.599999999999,775538.4333333333,1654.8969072164944,2495.515463917525,4744.548872180449,0,0
"low",1764375015,"2025-11-29T00:10:15Z",13,3.6964512358874586,1.9811019897460938,7048.533333333333,772728.7333333333,1697.3550356052888,2522.556390977418,4752.25563909774,0,0
"low",1764375075,"2025-11-29T00:11:15Z",14,4.015655351802602,2.0530776977539062,6222.6,683011.5666666667,1729.46247464503,2965.1515151515127,4796.515151515152,0,0
"medium",1764376151,"2025-11-29T00:29:11Z",1,3.800655917063388,1.8919525146484375,18090.666666666668,1986537.3666666667,63.98809523809522,351.1727078891258,489.91471215351766,0,0
"medium",1764376211,"2025-11-29T00:30:11Z",2,2.5000384453509343,1.9506111145019531,18090.666666666668,1984465.0999999999,243.20987654321,485.0758853288365,935.8256880733946,0,0
"medium",1764376271,"2025-11-29T00:31:11Z",3,2.6892273349684768,1.9491043090820312,18176,1993634.8333333333,239.00203665987777,477.99664710813073,921.6216216216217,0.017241379310344827,0
"medium",1764376331,"2025-11-29T00:32:11Z",4,3.2280831020330245,1.9492149353027344,18090.666666666668,1984627.4666666666,321.9008264462811,762.0071684587813,994.7491039426519,0,0
"medium",1764376391,"2025-11-29T00:33:11Z",5,3.3088892609149094,1.9584121704101562,18124.8,1988745.1333333333,332.3715562174237,748.8439306358387,1001.5517241379612,0,0
"medium",1764376451,"2025-11-29T00:34:11Z",6,3.0962821851978504,1.9590415954589844,18107.733333333334,1987093.1333333333,358.4656084656085,804.0419161676643,998.592814371257,0,0
"medium",1764376511,"2025-11-29T00:35:11Z",7,2.84941832785576,1.9606132507324219,18141.866666666665,1990575.9,351.92780968006565,807.2340425531917,991.5744680851064,0,0
"medium",1764376571,"2025-11-29T00:36:11Z",8,2.8824922056480276,1.9717864990234375,18107.733333333334,1988290.1333333333,363.96761133603246,832.9670329670331,1556.9565217391178,0,0
"medium",1764376631,"2025-11-29T00:37:11Z",9,3.104845118742286,1.9785232543945312,18141.866666666665,1992639.0666666667,444.161260426321,906.7204301075276,1954.6835443038042,0,0
"medium",1764376691,"2025-11-29T00:38:11Z",10,3.360502783666877,1.9735031127929688,18124.8,1987696.5999999999,469.3460490463217,926.3468013468023,2115.625000000009,0,0
"medium",1764376751,"2025-11-29T00:39:11Z",11,3.624459868744652,1.9715766906738281,18124.8,1987845.2666666666,477.1543560606061,940.5574043261234,2203.1849315068507,0,0
"medium",1764376811,"2025-11-29T00:40:11Z",12,3.85904310978174,1.9726448059082031,18107.733333333334,1987605.5666666667,429.27493713327755,905.0298804780879,2055.1030927835036,0,0
"medium",1764376871,"2025-11-29T00:41:11Z",13,4.167171512016364,1.9779167175292969,18141.866666666665,1992120.2,462.78625954198486,934.4647519582247,2186.3043478260897,0,0
"medium",1764376931,"2025-11-29T00:42:11Z",14,4.45411674387985,1.9739303588867188,18018.033333333333,1977964.6333333333,429.25709515859774,898.9205103042202,1973.1707317073237,0,0
"very-high",1764379864,"2025-11-29T01:31:04Z",1,4.319432822529061,1.8158111572265625,64102.4,7033794.8,180.75868372943327,438.29580745341593,810.5701754385925,0,0
"very-high",1764379924,"2025-11-29T01:32:04Z",2,3.2672000749409147,1.9012336730957031,64204.799999999996,7045159.533333333,382.4832375478927,821.364852809991,992.1721677074038,0,0
"very-high",1764379984,"2025-11-29T01:33:04Z",3,3.661792050307652,1.8642730712890625,64034.13333333333,7031202.466666667,381.2132549438805,843.4595524956978,1409.1379310345174,0,0
"very-high",1764380044,"2025-11-29T01:34:04Z",4,4.341828641659452,1.8541526794433594,64204.799999999996,7045338.033333333,307.84540318438627,675.3154574132496,980.3075709779182,0.034482758620689655,0
"very-high",1764380104,"2025-11-29T01:35:04Z",5,4.347472647496512,1.8577919006347656,64000,7021185,438.3538251366118,910.5501618122976,2033.5114503816785,0.034482758620689655,0
"very-high",1764380164,"2025-11-29T01:36:04Z",6,4.113064411957727,1.8578453063964844,64170.666666666664,7042880.166666667,429.93674367436745,902.7559055118113,2052.518248175184,0,0
"very-high",1764380224,"2025-11-29T01:37:04Z",7,3.9265612094861053,1.8594856262207031,64034.13333333333,7030249.433333334,514.8936170212763,941.4893617021278,2167.6795580110506,0,0
"very-high",1764380284,"2025-11-29T01:38:04Z",8,4.062427543560773,1.856903076171875,64051.2,7032476.533333333,503.8781163434903,945.9833795013851,2206.617647058824,0,0
"very-high",1764380344,"2025-11-29T01:39:04Z",9,4.252035091962785,1.8644027709960938,64153.6,7039665.733333333,544.1253263707574,957.4934725848565,2245.193133047211,0,0
"very-high",1764380404,"2025-11-29T01:40:04Z",10,4.459771639239304,1.8286170959472656,64085.333333333336,7034952.5,561.7004264392323,974.1737739872063,2299.879310344825,0,0
"very-high",1764380464,"2025-11-29T01:41:04Z",11,4.675132161935808,1.8320541381835938,64034.13333333333,7027074.133333333,641.9671261930009,1362.913223140495,2386.291322314049,0,0
"very-high",1764380524,"2025-11-29T01:42:04Z",12,4.9003842680041325,1.8298187255859375,64034.13333333333,7028481.2,616.2970603403814,1083.999999999999,2358.4000000000005,0.017241379310344827,0
"very-high",1764380584,"2025-11-29T01:43:04Z",13,5.142221215397721,1.8450889587402344,64170.666666666664,7043079.366666666,599.0731462925851,985.3456913827656,2323.1651376146806,0,0
"very-high",1764380644,"2025-11-29T01:44:04Z",14,5.353999916870905,1.8179435729980469,58802.333333333336,6456585.666666667,574.3494423791822,984.1210833775892,2322.484662576688,0,0
